MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,TotalSF,TotalBathrooms,TotalPorchSF,FinishedBsmtSF,FinishedBsmtRatio,Basement_to_TotalArea,Garage_to_LivingArea,YearsSinceRemodel,GarageAge,HasSecondFloor,HasBasement,HasGarage,HasFireplace,HasPool,HasPorch,IsRemodeled,Quality_x_Area,Quality_x_Condition,Baths_x_Bedrooms,GarageCars_x_Area,OverallQual_Squared,BsmtFinSF2,BsmtHalfBath,PoolArea,MiscVal,YrSold,LivingArea_to_LotArea,HouseAge,IsNewHouse,MSZoning_FV,MSZoning_Missing,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Missing,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Missing,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_Missing,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Missing,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Missing,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Missing,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Missing,BsmtFinType2_Rec,BsmtFinType2_Unf,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_Missing,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Missing,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Missing,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,GarageFinish_Missing,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Missing,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Missing,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_Missing,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
3.044522437723423,4.248495242049359,9.72136597574484,8,6,1981,1981,6.483107351457199,0.0,7.430707082545968,1686.0,7.443078374348516,0.0,7.443078374348516,0.0,2,1,2,0.6931471805599453,6,1,1981.0,2.0,511.0,6.354370040797351,4.174387269895637,0.0,0.0,0.0,1,8.129764445794171,2.5,4.174387269895637,0.0,0.0,0.40339990601701486,0.2993555946104276,25,25,0.0,0.6931471805599453,0.6931471805599453,1,0.0,0.6931471805599453,0,9.522007489678424,48,1.791759469228055,8.13593277200489,4.174387269895637,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.9318256327243257,4.248495242049359,9.422139821589736,5,6,1941,1950,0.0,5.8888779583328805,5.8888779583328805,720.0,6.75110146893676,0.0,7.232010331664759,0.0,1,1,2,0.6931471805599453,7,0,1991.0,2.0,660.0,5.472270673671475,0.0,0.0,0.0,0.0,5,7.362010551259734,1.5,0.0,5.8888779583328805,0.5,0.3766768687119674,0.4775687409551374,57,16,0.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,1,8.840869624091395,30,1.3862943611198906,7.9247959139564355,3.258096538021482,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.044522437723423,4.955827057601261,10.366309203003638,6,5,1960,1960,4.727387818712341,6.461468176353717,6.091309882077698,1080.0,7.4127640174265625,0.0,7.4127640174265625,1.0,1,0,3,0.6931471805599453,7,2,1960.0,2.0,528.0,5.351858133476067,4.143134726391533,0.0,0.0,0.0,5,7.914617709040679,2.0,4.143134726391533,6.461468176353717,0.5916666666666667,0.33270575382573603,0.3188405797101449,50,50,0.0,0.6931471805599453,0.6931471805599453,1,0.0,0.6931471805599453,0,9.204020443231363,30,1.9459101490553132,8.105609402299896,3.6109179126442243,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5.081404364984463,3.8066624897703196,8.576781982827894,7,7,1987,1987,0.0,6.206575926724928,5.872117789475416,1064.0,6.970730078143525,6.556778356158042,7.477604243197589,1.0,2,0,2,0.6931471805599453,5,1,1987.0,2.0,504.0,6.091309882077698,3.58351893845611,0.0,0.0,0.0,6,7.94873845481361,3.0,3.58351893845611,6.566672429803241,0.6672932330827067,0.319063673192949,0.2852292020373514,19,19,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.0,0.6931471805599453,0,9.423029465386534,49,1.9459101490553132,8.170468578330674,3.912023005428146,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.044522437723423,4.394449154672439,9.2299469016151,6,5,1961,1961,6.198478716492308,5.666426688112432,6.55250788703459,1362.0,7.217443431696533,0.0,7.217443431696533,1.0,1,1,3,0.6931471805599453,6,1,1961.0,2.0,504.0,0.0,3.044522437723423,0.0,0.0,0.0,6,7.9102237070973445,2.5,3.044522437723423,6.4967749901858625,0.4860499265785609,0.4054651081081644,0.3700440528634361,47,47,0.0,0.6931471805599453,0.6931471805599453,1,0.0,0.6931471805599453,0,9.00859131751613,30,2.1400661634962708,7.9102237070973445,3.6109179126442243,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.044522437723423,3.871201010907891,9.426821780416843,6,5,1986,1986,4.890349128221754,7.243512974665482,0.0,1606.0,7.409741954080923,0.0,7.409741954080923,1.0,2,0,3,0.6931471805599453,7,1,1986.0,2.0,616.0,5.262690188904886,0.0,0.0,0.0,0.0,11,8.08886878916199,3.0,0.0,7.382124365737512,1.0,0.4008490051275523,0.373107207752877,22,22,0.0,0.6931471805599453,0.6931471805599453,1,0.0,0.0,0,9.20099685697303,30,2.302585092994046,8.10258642539079,3.6109179126442243,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.044522437723423,4.442651256490317,9.442721128642875,6,7,1950,2001,0.0,6.169610732491456,6.587550014824796,1202.0,7.677400430514807,0.0,7.677400430514807,1.0,2,0,4,0.6931471805599453,7,1,1950.0,2.0,576.0,0.0,3.4011973816621555,3.6888794541139363,0.0,0.0,6,8.119993827725105,3.0,4.23410650459726,6.169610732491456,0.3968386023294509,0.3058201498870834,0.2669138090824838,6,57,0.0,0.6931471805599453,0.6931471805599453,1,0.0,0.6931471805599453,1,9.46877384406884,42,2.5649493574615367,8.370315995555478,3.6109179126442243,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4.110873864173311,4.584967478670572,9.21333588095598,6,5,1988,1989,5.594711379601839,6.723832440821209,5.771441123130016,1151.0,7.060476365999801,6.799055862058796,7.630946580890459,0.0,2,1,4,0.6931471805599453,8,1,1988.0,2.0,521.0,0.0,5.43372200355424,0.0,0.0,5.262690188904886,9,8.074649075066652,3.0,6.042632833682381,6.723832440821209,0.7219808861859253,0.3063482526720604,0.2529126213592233,18,19,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.0,0.6931471805599453,1,9.422301633887823,30,2.5649493574615367,8.323851131338817,3.6109179126442243,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.9318256327243257,4.248495242049359,9.521568058002977,5,5,1958,1958,0.0,4.060443010546419,6.318968113746434,1052.0,7.133295954896068,6.505784060128229,7.560601162768557,1.0,2,0,4,0.6931471805599453,8,1,1958.0,2.0,451.0,0.0,0.0,0.0,0.0,0.0,7,7.997326822998097,3.0,0.0,6.212606095751519,0.4733840304182509,0.3030413059419253,0.2348958333333333,48,48,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.0,0.0,0,9.169622538697624,25,2.5649493574615367,8.253488028345904,3.258096538021482,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.4339872044851463,4.110873864173311,9.050288983827956,5,6,1923,2006,0.0,0.0,6.876264611890766,968.0,6.876264611890766,0.0,6.876264611890766,0.0,1,0,2,0.6931471805599453,5,0,1935.0,2.0,480.0,0.0,0.0,5.220355825078324,0.0,0.0,7,7.5688956634069955,1.0,5.220355825078324,0.0,0.0,0.4054651081081644,0.4958677685950413,1,72,0.0,0.6931471805599453,0.6931471805599453,0,0.0,0.6931471805599453,1,8.484876589939695,30,1.0986122886681098,7.5688956634069955,3.258096538021482,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5.081404364984463,4.248495242049359,7.658227526161352,6,5,2000,2000,6.124683390894205,6.07993319509559,5.771441123130016,756.0,6.646390514847729,6.6293632534374485,7.330405211844402,0.0,2,1,3,0.6931471805599453,5,1,2000.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,6,7.732807530422021,2.5,0.0,6.07993319509559,0.5767195767195767,0.28625624276136075,0.2885245901639344,7,7,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.0,0.0,0,9.121618441915379,30,2.1400661634962708,8.02322468471667,3.6109179126442243,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4.2626798770413155,4.007333185232471,8.934455109403913,7,6,1920,1950,0.0,5.8664680569332965,6.091309882077698,793.0,6.804614520062624,6.804614520062624,7.497207223203318,0.0,1,1,4,0.6931471805599453,9,1,1920.0,1.0,216.0,0.0,0.0,3.713572066704308,0.0,0.0,7,7.86172707782398,1.5,3.713572066704308,5.8664680569332965,0.4438839848675914,0.26665326017195595,0.1198668146503884,56,86,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.0,0.6931471805599453,1,9.442641861075158,42,1.9459101490553132,7.497207223203318,3.912023005428146,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.044522437723423,4.110873864173311,9.11173476822206,5,6,1957,2006,4.59511985013459,0.0,0.0,0.0,7.201170883281678,0.0,7.201170883281678,0.0,1,0,3,0.6931471805599453,7,1,1957.0,1.0,252.0,4.762173934797756,0.0,0.0,5.198497031265826,0.0,6,7.201170883281678,1.0,5.198497031265826,0.0,0.0,0.0,0.1880597014925373,1,50,0.0,0.0,0.6931471805599453,1,0.0,0.6931471805599453,1,8.81001204797317,30,1.3862943611198906,7.201170883281678,3.258096538021482,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.9318256327243257,4.1588830833596715,9.343734255146714,7,5,2003,2003,0.0,0.0,7.217443431696533,1362.0,7.217443431696533,6.580639137284949,7.641564441260972,0.0,2,1,3,0.6931471805599453,6,0,2003.0,2.0,484.0,5.638354669333745,5.476463551931511,0.0,0.0,0.0,6,8.144679183447758,2.5,5.476463551931511,0.0,0.0,0.3332315507487928,0.2324687800192122,5,5,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.0,0.6931471805599453,0,9.587063011218692,35,2.1400661634962708,8.334471554600944,3.912023005428146,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.9318256327243257,4.532599493153256,8.914491710191342,5,8,1908,1991,0.0,0.0,6.22455842927536,504.0,6.842683282238422,5.75890177387728,7.133295954896068,0.0,1,0,3,0.6931471805599453,5,0,1986.0,2.0,576.0,4.653960350157523,0.0,0.0,0.0,0.0,6,7.471363088187097,1.0,0.0,0.0,0.0,0.2523263180712696,0.4600638977635782,15,20,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.0,0.0,1,8.74209519574531,40,1.3862943611198906,7.826044013518965,3.258096538021482,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4.330733340286331,4.51085950651685,10.041116787524166,10,9,1892,1993,0.0,0.0,7.010311867307229,1107.0,7.325807502595773,7.325807502595773,8.19118600464279,0.0,2,1,4,0.6931471805599453,12,2,1993.0,3.0,840.0,0.0,5.564520407322694,0.0,0.0,6.018593214496234,6,8.329416783939319,2.5,6.508769136971682,0.0,0.0,0.2368079135082676,0.2328159645232816,13,13,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.0,0.6931471805599453,1,10.493521689978726,90,2.3978952727983707,9.28961355287069,4.61512051684126,0.0,0.0,0.0,0.0,2008.0,0.1446729791454053,34.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
